Date,Title,Bias Rating
Jun 13 2012,Anonymous Democrats Agree With Other Anonymous Democrat That It's Time To Freak Out,left
Dec 30 2017,Iranian Women Defy Islamic Dress Code as Anti-Government Protests Sweep Nation,right
May 19 2019,Petraeus warns Iran to 'be very careful' as tensions rise with Trump administration,right
Oct 29 2019,"Gen. David Petraeus: ""You can't completely get out of endless wars""",left
May 13 2021,Israeli Ground Forces Attack Gaza Strip,right
Feb 21 2023,"At Least 11 Palestinians Killed, Over 100 Wounded in Gunfight During Israeli Raid",center
Mar 01 2024,U.S. Plans to Airdrop Humanitarian Aid into Gaza Amid Ongoing Conflict,left
Mar 17 2021,The talking filibuster — and its limits,left
Feb 17 2021,"Biden Would Support a Study of Reparations, Press Sec Says, Dodging Question of If He'd Vote for Bill",center
Apr 10 2019,Few Surprises in Israel Election Results — and Uncannily Like America’s 2016 Election Night,right
Mar 22 2020,Why Elizabeth Warren Is Everywhere On Coronavirus Response,left
Apr 29 2013,'State Of Emergency' For Programs For Littlest Learners,left
May 14 2021,"In US, pandemic’s end is in sight. Are Americans ready?",center
May 06 2020,Mike Pence: Couldn't be more proud of DOJ for standing with Virginia church,right
Nov 12 2020,6 Americans Among 8 Peacekeepers Killed in Sinai Helicopter Crash,left
Apr 08 2021,Should school lunches be free for all? A pandemic experiment.,center
Nov 14 2012,AMT: Biggest fiscal cliff tax headache,left
Feb 02 2015,Obama budget would fund public works program with tax on overseas profits,left
Nov 13 2021,Biden's environmentalism is pummeling the nation,right
May 10 2021,Biden Plans an Order to Strengthen Cyberdefenses. Will It Be Enough?,left
May 10 2021,Concerns mount over Biden's new cybersecurity executive order following Colonial Pipeline hack,right
Dec 22 2019,Trump presidency’s most lasting impact? A transformed judiciary.,center
Jan 13 2020,Saving Democracy From the Managerial Elite,center
May 18 2013,The President's Budget for Fiscal Year 2014,left
Mar 03 2021,Florida put seniors first. How that changed its pandemic response.,center
Dec 27 2016,Trump calls UN club for people to 'have a good time',right
May 24 2019,The Democrats’ Other Class War,right
Nov 04 2019,A federal appeals court just demolished Trump’s claim that he is immune from criminal investigation,left
Apr 15 2019,"NYT Fact Check: Actually, the Overwhelming Majority of Americans Got a Tax Cut, Despite Democrats' False Propaganda",right
Feb 18 2016,Why Tim Cook really won't unlock that iPhone,left
May 21 2019,McConnell and Kaine introduce legislation to raise minimum age to buy tobacco products,right
Aug 04 2021,Cori Bush steers progressives to win on eviction crisis,left
Sep 30 2014,White House Intruder Got Farther Than Thought,center
Oct 16 2013,13 Things That Define the New American Center,left
Jan 30 2021,How Biden’s pick of Wendy Sherman elevates his Iran diplomacy,center
Dec 01 2014,OPINION: How Obama and the Democrats can save their agenda,left
Jan 04 2022,Should You Only Read News Outlets AllSides Rates as Center?,right
Jan 29 2015,President Obama to propose ending sequester,left
Aug 27 2017,North Korea Used Multiple-Rocket Launchers to Test Missiles,left
Apr 07 2020,Grisham out as West Wing press secretary without having held a briefing,left
Jan 18 2021,Continuing the African American tradition of civil society,right
Aug 13 2020,‘Moderate’ Kamala Harris Just Cosponsored Climate Legislation with AOC,right
Nov 15 2023,Israel Raids Gaza's Al Shifa Hospital,center
May 14 2017,American meat farmers buoyed by China deals,left
Jul 15 2017,A Simple Guide To The GOP’s Health Care Bills,left
Aug 01 2019,Medicare for All Is Defining the 2020 Democratic Race,right
Dec 28 2015,Iraqi Forces Retake Center of Ramadi From ISIS,left
Oct 23 2019,President Trump Announces 'Permanent Cease-Fire' In Syria As He Lifts Sanctions On Turkey,left
Jan 02 2024,Israeli Supreme Court Strikes Down Controversial Judicial Reform,left
Sep 19 2019,"Iran's Foreign Minister Warns of ""All-Out War"" If Countries Retaliate",left
Sep 05 2019,Trump presents doctored NHC graphic showing Alabama could get hit by Hurricane Dorian,right
Oct 22 2013,Superintendent Calls Teacher In Fatal Nevada School Shooting A 'Hero',right
Feb 17 2021,"With Trump's impeachment trial over, Biden pushes his agenda in televised town hall",center
Jun 24 2019,Iran Threatens More US Drones Can Be Shot Down,left
May 18 2020,Activists Are Trying to Stop the FBI From Snooping on Your Web History,left
Aug 10 2023,US Reaches Deal with Iran to Free Imprisoned Americans,right
May 14 2019,White House Irresolute on Sending Troops to Iran,right
Sep 20 2013,"House Nears Vote To Fund Government, Defund Obamacare",left
Oct 02 2014,Obamacare's Job Killing Employer Mandate,right
Jun 23 2012,White House rebukes guests who flipped bird at Reagan portrait,right
Nov 24 2020,The Coming Anti-COVID Restriction Backlash,right
Jun 16 2012,Romney keeps focus on the economy as heartland bus tour hits Pennsylvania,right
Nov 15 2019,"In Chicago and across the Midwest, Trump’s EPA inspecting polluters less, cutting staff",left
Jan 28 2019,U.S. and Taliban Agree to Draft Peace Deal,center
Nov 04 2020,"Trump claims victory with many states still undeclared, hints at possible Supreme Court case",right
Sep 20 2012,Romney seeks advantage from controversial comments,left
Sep 29 2020,The Big Covid-19 Suburban Head-Fake,right
Jul 30 2013,"Obama to propose 'grand bargain' on corporate tax rate, infrastructure",right
Feb 10 2021,14 State Attorneys General Indicate Forthcoming Legal Action Against ‘Devastating’ Biden Keystone Pipeline Cancellation,right
Jan 21 2015,Story of the Week: State of the Union 2015,right
Aug 26 2012,Opinion: Making the Election About Race,left
Mar 22 2022,AllStances™: Teaching LGBTQ+ Topics In Schools,center
Feb 20 2024,US Conducts Strikes on Houthi Targets Amid Ongoing Red Sea Attacks,right
Nov 26 2012,White House: Tax hike threat could hurt retailers,right
Mar 23 2015,"Obama dealt series of setbacks on immigration, takes fire from all sides",right
Mar 12 2021,Key takeaways from Biden's 1st prime-time address to the nation,left
May 29 2017,"North Korea fires Scud-class ballistic missile, Japan protests",center
Nov 25 2013,Senators weigh additional sanctions amid Iran nuclear deal,right
May 11 2021,Infrastructure Is Infrastructure,right
Sep 22 2020,Having Socialist Elected Officials Makes a Difference for Working-Class People,left
Sep 18 2016,Trump and Clinton's unlikeliest promises,left
Oct 01 2012,What Your Beer Says About Your Politics,center
Sep 28 2012,Increasing access and affordability,left
Jan 19 2013,Obama Post-Partisan Presidency Turns on Inaugural Come Together,left
May 25 2020,EU: ‘End of American-led’ World and Rise of China ‘Happening Before Our Eyes’,right
Sep 17 2020,"Biden, Facing Voters in a 2020 Rarity, Attacks Trump From a Battleground State",left
Oct 30 2023,Anti-Israel Protests on College Campuses Face Bipartisan Criticism,left
Oct 29 2013,Obamacare can't make sense in a divided America,center
Sep 06 2012,Clinton Makes Case for Obama,center
Sep 05 2016,This Labor Day: Think Big,left
Nov 13 2019,The Suspension Of Ohio State’s Chase Young Is Everything That’s Wrong With The NCAA,right
Aug 21 2017,"Exclusive: Secret Service depletes funds to pay agents because of Trump's frequent travel, large family",left
Apr 28 2021,Biden takes aim at American inequality by investing $1.8 trillion in families,left
Jan 29 2021,The First Post-Reagan Presidency,left
Apr 20 2020,Do high-profile endorsements boost Biden's chances?,center
Sep 13 2013,Elite Syrian Unit Scatters Chemical Arms Stockpile,center
Feb 25 2013,White House Releases New State-by-State Reports on the Impacts of the Sequester,center
Feb 13 2013,Spending Beyond Our Means: How We Are Bankrupting Future Generations,right
May 25 2013,China Plans to Reduce the State's Role in the Economy,left
Oct 10 2019,"As a 'crippling blizzard' heads for Upper Midwest, this snowstorm has already been historic",left
Aug 22 2013,"Al Jazeera America launches, sues AT&T",left
Mar 29 2021,"Container ship Ever Given 'successfully refloated,' but the Suez Canal crisis isn't over yet",right
May 12 2020,Coronavirus Assumed White House Would Be Bigger In Person,left
Oct 08 2019,This Wisconsin Town Is Desperately Fighting For Its Drinking Water,left
Jul 09 2012,Obama Pushes Tax Hike on Top Earners,right
Oct 30 2020,"Reelect me and I will continue to deliver safety, prosperity and opportunity for all Americans",right
Sep 20 2019,What Do Progressives Have against Vaporous Substances?,right
Jul 01 2020,The ‘Rocket Ship’ Economic Recovery Is Crashing,left
Sep 04 2012,"Democrats' platform puts economy, social issues at forefront",left
Mar 17 2022,World Plans Next Steps in Russia-Ukraine Conflict,not rated
Jul 10 2016,Donald Trump Keeps Distance in G.O.P. Platform Fight on Gay Rights,left
May 28 2015,Heard of George Pataki? Every four years he thinks about running for president.,left
Sep 02 2020,It's no surprise that Americans don't trust a biased news media,right
Oct 25 2019,Policy dispute mediators reveal their 'secret sauce' for bridging partisan and other divides,center
Jul 15 2022,Biden Meets With Saudi Crown Prince,left
Oct 19 2023,North Korea Suspected of Aiding Hamas Attack on Israel,center
Sep 10 2019,Joe Biden Drifts to Wherever the Center of the Democratic Party Is,right
Apr 16 2017,"North Korean Missile Launch Fails, and a Show of Strength Fizzles",left
Feb 11 2013,"Pope Benedict stepping down, cites poor health",right
Oct 17 2023,"Explosion at Gaza City Hospital Kills Hundreds, Blame Disputed",left
Jun 16 2012,Romney says heÃ¢â‚¬â„¢d give Americans Ã¢â‚¬Ëœa fair shotÃ¢â‚¬â„¢,right
Mar 07 2016,"Bernie slams Hillary’s Wall Street ties, takes heat for opposing auto bailout",right
May 11 2020,Former U.S. Attorney: Video Of Ahmaud Arbery In Construction Site ‘Has No Bearing Whatsoever’ On McMichael’s Defense,right
Jul 22 2020,"Trump orders feds to Chicago, other cities to address ‘rampage of violence’",right
Oct 12 2019,The real scandal behind AOC’s haircut,left
Feb 12 2024,Expected Israeli Assault on Rafah Causes International Concern,left
Aug 03 2019,"Good for Google, Bad for America",right
Jan 14 2014,Top 1 percent reaps 90 percent of income gains since Obama took office,right
Sep 05 2012,'Bait and Switch' Taxes,right
Jan 11 2021,The Progressive Purge Begins,right
Dec 18 2012,Obama Hits Social Security In Fiscal Cliff Offer Friendlier To The Wealthy,left
Oct 09 2016,Why so much blatant racism is bubbling to the surface,center
Jan 13 2015,"Dems double down on liberal populism, push bolder wealth redistribution",right
Jan 21 2014,"Diabetes, Cost Of Care Top Health Concerns For U.S. Latinos",left
Mar 15 2013,Obama seeks trust to fund gas alternatives,right
Oct 14 2020,The Supreme Court just let the Trump administration shut down the census early,left
Mar 09 2017,Her son called her liberal politics ‘intolerant.’ Here’s how she started listening to the other side.,left
Nov 12 2012,"Democrats, Republicans seem more ready to compromise on deficit deal",right
Mar 18 2020,Big Government Has Hurt Our Ability to Deal with This Crisis,right
Jul 17 2019,"Contrary to widespread belief, conservatives should support Cadillac Tax repeal",right
Sep 01 2019,German far right surges in eastern elections,left
Nov 16 2019,Intimidation among key takeaways from the Trump impeachment hearing with Marie Yovanovitch,left
May 11 2021,Colonial Pipeline,not rated
May 11 2021,"Hamas Rockets, Israeli Airstrikes Continue for Second Day",center
Mar 09 2021,"Biden stimulus showers money on Americans, sharply cutting poverty and favoring individuals over businesses",left
Mar 09 2021,Covid-19 Relief Bill Would Expand Affordable Care Act Subsidies,center
Oct 22 2013,Gay marriage decision shifts Chris Christie further to political center,left
Mar 22 2017,Tillerson: 'I didn't want this job',center
Nov 11 2019,Biker Gang Leader's DIY Guns Are Part of a Predictable Prohibition Story,right
Dec 27 2016,"Defying U.N., Israel Prepares to Build More Settlements",left
Oct 16 2019,The Eye-Popping Cost of Medicare for All,left
Apr 06 2020,In defense of Andrew Yang,right
Nov 30 2012,Boehner: Ã¢â‚¬ËœFiscal cliffÃ¢â‚¬â„¢ talks at a stalemate,left
Nov 14 2012,"Obama demands fast action on fiscal cliff, including tax hike on wealthy",left
Feb 13 2013,Obama outlines activist second term in State of the Union,right
Aug 23 2013,Want A Corn Dog With Your Obamacare?,left
Aug 03 2020,Senate GOP divided over whether they'd fill Supreme Court vacancy,center
Jun 27 2012,"Supreme Court's ObamaCare ruling poised to shape economy, election",right
May 06 2013,'How Many Bostonians Wish They Had A Gun Two Weeks Ago?',left
Aug 01 2020,Education in the United States,not-yet-rated
Nov 04 2020,Trump's call to halt vote counts is his most brazen swipe at democracy yet,left
Jun 06 2012,CBO: Federal debt to double in 15 years,right
Jul 30 2020,Pennsylvania uses 'weighted lottery' to distribute lifesaving remdesivir in favor of low-income patients,right
Sep 20 2012,"Tax penalty to hit nearly 6M uninsured people, under ObamaCare",right
Apr 06 2016,Ted Cruz delivers stunning blow to Donald Trump with Wisconsin win,right
May 08 2016,Donald Trump: I might raise taxes on the rich,right
Jan 03 2013,"For Obama, a Victory That Also Holds Risks",left
