Date,Title,Bias Rating
Aug 11 2014,"President Who Pulled U.S. Troops Out of Iraq Says Idea He Pulled Troops Out of Iraq is ""Bogus""",right
Mar 11 2019,Trump Seeks to Balance Budget as National Debt Crisis Reaches $22 TRILLION,right
Jan 24 2015,Closing Guantanamo Would be the Worst Decision of the Obama Presidency,right
Jun 07 2019,"Job Growth Slows Sharply as Payrolls Add 75K, Wage Gains Moderate",right
Nov 20 2018,Administration Admits Border Deployment was a $200 Million Election Stunt,left
Jan 21 2015,"In State of the Union, Obama Sets an Ambitious Agenda",left
Aug 19 2019,"Trump faces crucial decisions on economy, guns",center
Jul 31 2014,"U.N. says Israel violated international law, after shells hit school in Gaza",left
Jan 13 2014,"Hillary Clinton’s political hit list of top betrayers includes Kerry, Kennedy",right
Feb 24 2016,Let South Korean Develop Nuclear Weapons?,right
Jun 04 2019,Judge rejects House Democrats' request to block Trump's border wall funding,left
May 27 2016,Obama must scale back his nuclear weapons expansion plan,left
Oct 01 2015,Counterpoint: The Positive Side of Political Polarization,not-yet-rated
Sep 28 2015,GOP Discontent That Helped Sink John Boehner Isn’t Easing Up,center
Jun 03 2020,Trump and the Protests,not rated
May 22 2019,"Trump Administration Could Blacklist China’s Hikvision, a Surveillance Firm",left
Jun 03 2014,Former US ambassador to Syria: I couldn’t defend US policy any longer,right
Nov 22 2014,"Republicans challenge Obama's executive actions, file lawsuit over Obamacare",left
May 19 2014,"The Tea Party May Be Losing Races, But It's Tugging The GOP Rightward",left
Nov 21 2023,Could Yemen’s Houthis Spark Major Escalation in the Middle East?,left
Apr 19 2019,America Needs Marriage Counseling,left
Jul 29 2019,"With the economy on the line, the Fed prepares to take its biggest gamble in years",left
Oct 01 2019,"Keep It Steady and Cool with Iran, America",right
Oct 27 2014,GOP Targets More House Seats,center
Oct 26 2014,"Hill leaders think more 'lone wolf' attacks coming, agree online radicalization is effective",right
Apr 11 2016,Was Ronald Reagan a Good President?,not rated
Sep 26 2019,"Trump, Pelosi, and the ‘fog of politics,’ impeachment edition",center
Sep 12 2013,What Putin Didn't Tell the American People,left
Jul 23 2019,"Who Is Boris Johnson? Trump-Defending, US-Fan Faces Big Battles as He Takes Charge of Britain",right
Mar 09 2015,Obama Accuses Republicans of Having ‘Common Cause’ With Hardliners in Iran,right
May 03 2019,Barr vs. Mueller: The attorney general fights his own battle with the special counsel as he stands up for Trump,left
May 02 2019,Exclusive: Bernie Sanders explains his plan to cut military spending,left
Nov 28 2023,How Will the Israel-Hamas Agreement Shape the Conflict's Future?,center
Nov 14 2015,Paris attacks came hours after Obama declared Islamic State ‘contained’,right
Jan 23 2020,Impeachment Trial Begins,not rated
Feb 05 2015,"Tom Cotton Wants Terror Detainees To 'Rot In Hell,' But He'll Settle For Gitmo",left
Feb 16 2014,McCain sees 'viable' options in Syria,left
Nov 01 2012,"Romney forces see Pennsylvania, Michigan and Minnesota ripe for turning red",left
Apr 24 2019,Democrats want to challenge Trump’s foreign policy in 2020. They’re still working out how.,left
Apr 24 2019,Trump vows to bring any impeachment fight to nation's top court,center
Aug 11 2014,US Official: US Arming Kurdish Forces in Iraq,right
Date not found,Foreign Policy,not rated
Apr 17 2019,"OPINION: Washington waits, but Mueller may solve nothing",left
Dec 30 2013,2014: The year of the blame game in Washington,left
Oct 30 2019,How Kamala Harris’s ‘Family of Fighters’ Influenced Her Campaign Message,center
Dec 16 2019,Trump’s ‘America First’ Trade Vision Comes Into Focus on Three Fronts,center
Dec 16 2013,'Unacceptable': Lawmakers battle military retiree cuts ahead of key budget vote,right
Apr 08 2019,Turning 2020 Into a Battle About God and Gays? Why Buttigieg Is Slamming VP Pence and Evangelicals,right
Sep 24 2014,Obama Addresses Islamic State Threat in United Nations Speech,center
Jun 24 2019,U.S. Plans New Iran Sanctions as Europe Tries to Defuse Tensions,center
Dec 13 2019,Victory for Boris Johnson’s all-new Tories,left
Apr 30 2015,"American Psychological Association Bolstered C.I.A. Torture Program, Report Says",left
Oct 24 2019,Ceasefire Extended in Syria,not rated
Aug 26 2019,David Koch's Legacy,not rated
Jun 20 2019,"U.S. drone shot down by Iran in international space, U.S. officials say",left
Dec 09 2019,Let's fight for America by learning to listen first,left
Dec 26 2015,Smoking Gun: The GOP Establishment Cannot Beat Hillary Clinton. Period.,right
Nov 11 2014,Veterans Day: Let’s honor our soldiers and vets with a commitment to take PTSD seriously,right
Apr 08 2015,US military commander: Russian military ‘far more capable’ than Soviet Union’s,right
Aug 22 2019,Three questions on Trump's Greenland gambit,center
Apr 01 2015,Indiana Law: Sorting Fact From Fiction From Politics,left
Aug 20 2019,White House officials eyeing payroll tax cut in effort to reverse weakening economy,left
May 30 2012,"White House says Obama 'misspoke' after Poles demand apology over ""Polish death camp' remark",right
Jan 05 2024,Recapping Ron DeSantis-Nikki Haley CNN Town Hall,right
Dec 03 2019,‘Common-Good Capitalism’ Can Reinforce Freedom,right
Oct 14 2019,Three Nations That Tried Socialism and Rejected It,right
Aug 15 2019,"China Readies Response to Tariffs, Resists Hong Kong Advice",left
Oct 02 2019,Impeachment Creates an Opening for Chappaqua,right
Aug 13 2019,White House delays some new China tariffs until Dec. 15,left
Jul 20 2015,Who Advises Candidate Trump? (Hint: His Name Is Donald),left
Sep 09 2013,"Fox News Poll: Despite chemical weapons, voters oppose US action in Syria",right
Oct 08 2019,"Trump’s shocking Syria decision and confusing aftermath, explained",left
Nov 14 2015,From Paris: Border Chaos As France Faces Biggest Terror Disaster Since Hitler,right
Oct 07 2020,Trump v. Biden: Chinese Foreign Policy,not rated
Jun 03 2019,"China, Mexico Signal Willingness to Step Up Trade Talks With U.S.",center
Jun 03 2019,Trump Exchanges Insults With London’s Mayor on Arrival in England,not rated
May 26 2021,Perspectives: Is the Viral U.S. Army Ad Empowering or Emasculating?,not rated
Sep 07 2014,Obama To Speak Wednesday On U.S. Strategy Against Islamic State,left
Feb 11 2015,Obama ISIS fight request sent to Congress,left
Jan 23 2024,Israel Suffers Highest Single-Day Death Toll Since October 7,right
Aug 30 2014,Sweeping Midterm Gains in House May Be Challenge for Republicans,center
Oct 01 2019,"If Trump Goes Down, He’s Taking Everyone With Him",left
Feb 07 2024,Hamas Offers 135-Day Ceasefire Proposal With Israeli Pullout From Gaza,center
Oct 13 2022,Core Inflation Index Rises to New 40-Year High,right
Aug 02 2019,China Tariffs,not rated
Jun 10 2015,"George Bush saw Putin's 'soul,' but Jeb Bush sees a 'bully'",left
May 24 2019,"Biden, Sanders Highlight Familiar Split In Democratic Party",left
Jul 31 2019,Slow Progress in Trade Talks Is Partly a Result of China’s New Tactic to Wait,center
Aug 05 2014,"U.S. General Is Killed in Attack at Afghan Base, Officials Say",left
Aug 03 2014,The Days of Hamas are Numbered,right
Jul 16 2020,Bari Weiss Resigns from The New York Times,not rated
Oct 22 2012,"Antoni Dobrowolski, Oldest Auschwitz Survivor, Dies At 108",left
May 19 2015,Chris Christie: 'You Can't Enjoy Your Civil Liberties If You're In A Coffin',left
Oct 08 2012,Foreign Policy and National Security,right
Jan 09 2014,How Long Is Too Long? Congress Revisits Mandatory Sentences,left
Mar 14 2024,"West Point Removes 'Duty, Honor, Country' From Mission Statement",right
Nov 11 2019,Lt. Gen. John Kelly on Veteran’s Day 2010: A speech for the ages,right
Sep 19 2015,Carly Fiorina Offers Republicans a Pathway to Reach Women,left
May 14 2019,"U.S. prepares to slap tariffs on remaining Chinese imports, which could add levies on roughly $300 billion in additional goods",left
Feb 24 2021,Democrats and Republicans Actually Agree on These Immigration Views and Policies,left
Apr 11 2016,Is the ACLU Good for America?,not rated
Sep 07 2021,"Joe Rogan, Ivermectin, and False Stories: The Weekend in Media Bias",right
Date not found,Civil.Ge,not rated
Dec 04 2014,Justice Dept.: Cleveland police have pattern of excessive force,left
Mar 26 2020,2020 Tokyo Olympics Postponed,not rated
Mar 07 2013,John McCain Pans Colleague's Filibuster As 'Simply False',left
Mar 05 2013,Jeb Bush Reverses Immigration Stance: No Ã¢â‚¬ËœPathwayÃ¢â‚¬â„¢ for Illegals,right
Jun 09 2022,"Record-Breaking Droughts, Heat Waves and Famines Hit Countries Worldwide",left
Oct 21 2019,Clinton’s Comments on Gabbard,not rated
Dec 05 2019,NATO Is Still Essential,right
Feb 17 2015,State Department spokeswoman floats jobs as answer to ISIS,right
Sep 17 2014,Obama: Fight against ISIS 'more effective' without U.S. on ground,left
Jan 30 2013,Fiscal fights ding economy,left
Jun 28 2019,How the Dems used their time during the second night of the first primary debate,left
Oct 30 2023,Anti-Israel Protests on College Campuses Face Bipartisan Criticism,left
Aug 27 2019,"Wary of Trump’s Flip-Flops, China Prepares for Worst on Trade",left
Apr 16 2019,OPINION: The Progressive Revolution: From Democratic to Liberal to Progressive to Socialist,right
Aug 26 2019,"Trump Seeks to Ease Tensions With China, G-7",center
Dec 02 2019,Trump’s Tax Returns,not rated
Jul 19 2022,UK Hits Record-Breaking Temperatures as Heat Wave Intensifies,left
Sep 02 2014,Islamic State releases video depicting another beheading,left
Aug 26 2013,Syria rebels demand U.S. action; U.N. convoy fired on,left
Jul 15 2022,Biden Meets With Saudi Crown Prince,left
Jun 22 2019,"The Dems’ 2020 Election Strategy: Feeding, Clothing, and Housing Your Loved Ones on a Diet of Investigations, Open Borders, Climate, and Impeachment",right
Jan 22 2015,Huckabee: Resisting the Supreme Court on gay marriage?,left
Jun 07 2015,How Obama wooed back Merkel,left
Jun 20 2019,"Iran Shoots Down U.S. Drone, Sending Regional Tensions Soaring",left
Feb 22 2022,Germany Halts Certification of Nord Stream 2 Gas Pipeline,right
May 31 2015,Armed American Protestors Surround Islamic Community Center of Phoenix,right
May 30 2015,Texas poised to allow open carry of handguns,right
May 25 2015,"On Memorial Day, a Proposal to Bridge the Civilian-Military Divide",center
Jul 25 2013,State Republican Parties Mired In Dysfunction,left
Jul 25 2014,"Study Finds Delays for VA Mental Health Care, High Suicide Risk",right
Jan 20 2014,Free at Last: Iran Sanctions Begin Lifting Today,right
Aug 13 2019,Hong Kong Protests,not rated
Oct 22 2020,Story of the Week: New York Post Report on Alleged Hunter Biden Emails,not rated
Oct 29 2012,"In Final Days of the Race, Fighting County by County",left
Jun 10 2019,OPINION: Trump fights back against skeptics of his new Mexico deal,left
Dec 19 2023,Senators Work to Block Japanese Company's Purchase of US Steel,left
Jun 07 2019,Trump dropping back into harsh reality after royal treatment abroad,left
Mar 26 2019,Mueller’s moves doom impeachment in Senate,left
Dec 12 2015,How Congress finally killed No Child Left Behind,left
Jun 06 2019,Macron to Trump at D-day ceremony: fulfil the promise of Normandy,left
Aug 07 2019,U.S. Collected $63 Billion in Tariffs Through June,center
May 23 2013,New gay-rights battleground: Virginia,left
Jan 28 2024,"UK, Canada, and Other Western Nations Join US in Pausing Funding to UNRWA",left
Mar 21 2019,How Companies Learned to Stop Fearing Trump’s Twitter Wrath,left
Mar 21 2015,"Oh Look, Senate Democrats Now Causing Abortion Ruckus Over House Medicare Deal",right
May 27 2019,"Sarah Huckabee Sanders says Trump agrees with Kim Jong Un that Joe Biden is ""Low IQ""",left
Oct 22 2014,Inside San Francisco's housing crisis,left
Dec 18 2019,China Trade Deal,not rated
Jan 26 2024,"ICJ Orders Israel to Limit Gaza Deaths, Stops Short of Calling for Ceasefire",center
May 22 2019,Impeachment,not rated
Feb 23 2015,Arab Officials Warn U.S. of Giving ISIS a Propaganda Win,center
Jul 23 2019,Boris Johnson Is About to Collide With Reality,left
Mar 07 2019,Omar uproar swamps Pelosi,left
Feb 21 2015,Rudy Giuliani's fall from America's Mayor,left
Feb 03 2021,"The History of American Media Bias, Pt. 1: The 1700s",center
Oct 30 2019,Trump’s Dark Assumption About America,left
Sep 25 2013,"Scahill: Nairobi Mall Rampage Tied to ""Disastrous"" U.S. Meddling in Somalia",left
Feb 06 2024,Biden Says He'd Veto House Foreign Aid Bill,left
Jul 18 2019,"Trump blasts 'off a cliff' Democrats, impeachment attempt at North Carolina rally",right
May 15 2019,US Evacuates Some Government Employees From Iraq Over Iran Threat,right
Mar 01 2019,OPINION: Trump's presidency turns into the art of the no deal,left
Sep 10 2019,Joe Biden Drifts to Wherever the Center of the Democratic Party Is,right
Sep 10 2019,6 in 10 call a recession likely; Trump approval drops by 6 points: POLL,left
May 14 2019,Conservative media downplay the Trump administration's unprecedented stonewalling of congressional oversight,left
Feb 28 2019,OPINION: What Politicians Must Do When Protesters Attack,right
Jan 27 2015,Mormon church backs (some) gay rights — with one condition,right
Sep 09 2013,OBAMA’S UNCERTAINTY: ‘I THINK IT’S FAIR TO SAY THAT I HAVEN’T DECIDED’ ON NEXT MOVE IF CONGRESS VOTES DOWN SYRIA ACTION,right
Oct 03 2015,Republican hopeful Carson says no to Syrian refugees in US,right
Dec 19 2019,The Impeachment of President Trump,not rated
Aug 28 2013,Syrian group cited as New York Times outage continues,left
Jan 17 2015,Battle Lines For 2016 Emerge As Republican Hopefuls Unveil Campaign Themes,left
Oct 11 2023,Israel Forms Emergency Unity Government to ‘Crush’ Hamas,center
Aug 25 2013,W.H.: 'Very little doubt' Syria used chemical weapons,left
Sep 20 2015,"Hillary Clinton Calls On United States To Accept 65,000 Syrian Refugees",left
Dec 03 2019,Ken Burns: The secret to bridging political divides,not-yet-rated
Oct 21 2019,Trump Will Win in 2020 Because of Impeachment,right
